Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	SM	Recharge	SUZ	SLZ	QSTZ	QSUZ	QSLZ
19861129	1.143	0.850	0.0	7.0	0.03	0.03	0.0	108.0	0.0	4.2	67.4	0.000	0.462	0.681
19861130	1.004	0.840	0.1	4.3	0.02	0.02	0.0	108.0	0.0	2.9	67.7	0.000	0.320	0.684
19861201	0.982	0.830	1.3	6.4	0.02	0.03	0.0	108.2	1.1	2.7	68.0	0.000	0.295	0.687
19861202	1.053	0.830	2.4	0.3	0.01	0.02	0.0	108.7	2.0	3.3	68.4	0.000	0.363	0.690
19861203	1.201	0.840	3.4	3.5	0.02	0.02	0.0	109.3	2.8	4.6	68.7	0.000	0.507	0.694
19861204	1.053	0.910	0.0	7.9	0.02	0.02	0.0	109.2	0.0	3.2	69.0	0.000	0.357	0.697
19861205	2.566	1.440	19.3	2.9	0.01	0.02	0.0	112.1	16.5	16.8	69.3	0.000	1.866	0.700
19861206	2.282	1.640	0.0	-0.7	0.01	0.01	0.0	112.1	0.0	14.2	69.6	0.000	1.580	0.703
19861207	2.027	1.300	0.0	-5.7	0.01	0.01	0.0	112.1	0.0	11.9	69.9	0.000	1.322	0.706
19861208	1.822	1.170	0.3	2.8	0.01	0.01	0.0	112.1	0.2	10.0	70.1	0.000	1.114	0.709
19861209	1.614	1.120	0.0	3.6	0.01	0.01	0.0	112.1	0.0	8.1	70.4	0.000	0.903	0.711
19861210	1.427	1.140	0.0	5.0	0.01	0.01	0.0	112.1	0.0	6.4	70.7	0.000	0.712	0.714
19861211	1.258	1.140	0.0	-1.3	0.01	0.01	0.0	112.1	0.0	4.9	71.0	0.000	0.541	0.717
19861212	1.107	1.140	1.7	-0.3	0.00	0.00	1.7	112.1	0.0	3.5	71.3	0.000	0.387	0.720
19861213	1.119	1.120	0.0	0.7	0.00	0.00	0.0	112.3	1.5	3.6	71.6	0.000	0.396	0.723
19861214	0.982	1.110	7.3	-0.5	0.00	0.00	7.3	112.3	0.0	2.3	71.8	0.000	0.256	0.726
19861215	0.859	1.140	0.7	-3.8	0.00	0.00	8.0	112.3	0.0	1.2	72.1	0.000	0.131	0.728
19861216	0.749	1.110	6.6	-1.3	0.00	0.00	14.6	112.3	0.0	0.2	72.4	0.000	0.018	0.731
19861217	0.725	1.100	0.1	-2.5	0.00	0.00	14.7	112.3	0.0	0.0	71.8	0.000	0.000	0.725
19861218	0.718	1.090	2.5	-3.4	0.00	0.00	17.1	112.3	0.0	0.0	71.1	0.000	0.000	0.718
19861219	0.711	1.030	1.2	-3.5	0.00	0.00	18.3	112.3	0.0	0.0	70.4	0.000	0.000	0.711
19861220	0.704	0.990	3.7	-7.3	0.00	0.00	21.9	112.3	0.0	0.0	69.7	0.000	0.000	0.704
19861221	0.697	0.970	3.0	-6.8	0.00	0.01	24.9	112.3	0.0	0.0	69.0	0.000	0.000	0.697
19861222	0.690	0.940	2.5	-6.9	0.00	0.01	27.4	112.3	0.0	0.0	68.3	0.000	0.000	0.690
19861223	0.683	0.900	0.6	-5.1	0.00	0.01	28.0	112.3	0.0	0.0	67.6	0.000	0.000	0.683
19861224	0.676	0.880	1.1	-6.5	0.00	0.01	29.2	112.3	0.0	0.0	66.9	0.000	0.000	0.676
19861225	0.669	0.840	2.5	-8.5	0.00	0.01	31.7	112.3	0.0	0.0	66.3	0.000	0.000	0.669
19861226	0.663	0.810	0.9	-5.4	0.00	0.01	32.6	112.3	0.0	0.0	65.6	0.000	0.000	0.663
19861227	0.656	0.780	2.8	-4.6	0.00	0.02	35.4	112.3	0.0	0.0	64.9	0.000	0.000	0.656
19861228	0.649	0.750	9.0	-8.4	0.00	0.01	44.4	112.3	0.0	0.0	64.3	0.000	0.000	0.649
19861229	0.643	0.700	5.7	-3.5	0.00	0.02	50.1	112.3	0.0	0.0	63.6	0.000	0.000	0.643
19861230	0.636	0.650	0.0	-10.0	0.00	0.01	50.1	112.3	0.0	0.0	63.0	0.000	0.000	0.636
19861231	0.630	0.620	0.6	-12.5	0.00	0.00	50.7	112.3	0.0	0.0	62.4	0.000	0.000	0.630
19870101	0.624	0.600	0.0	-17.8	0.00	0.00	50.7	112.3	0.0	0.0	61.8	0.000	0.000	0.624
19870102	0.618	0.590	0.1	-17.6	0.00	0.00	50.7	112.3	0.0	0.0	61.1	0.000	0.000	0.618
19870103	0.611	0.570	0.7	-11.3	0.00	0.01	51.5	112.3	0.0	0.0	60.5	0.000	0.000	0.611
19870104	0.605	0.540	0.0	-16.9	0.00	0.00	51.5	112.3	0.0	0.0	59.9	0.000	0.000	0.605
19870105	0.599	0.530	2.0	-9.9	0.00	0.01	53.5	112.3	0.0	0.0	59.3	0.000	0.000	0.599
19870106	0.593	0.520	0.0	-14.8	0.00	0.00	53.5	112.3	0.0	0.0	58.7	0.000	0.000	0.593
19870107	0.587	0.510	0.0	-23.8	0.00	0.00	53.5	112.3	0.0	0.0	58.1	0.000	0.000	0.587
19870108	0.581	0.500	5.1	-18.6	0.00	0.00	58.6	112.3	0.0	0.0	57.6	0.000	0.000	0.581
19870109	0.576	0.490	0.4	-22.0	0.00	0.00	58.9	112.3	0.0	0.0	57.0	0.000	0.000	0.576
19870110	0.570	0.470	0.0	-25.3	0.00	0.00	58.9	112.3	0.0	0.0	56.4	0.000	0.000	0.570
19870111	0.564	0.460	0.0	-25.1	0.00	0.00	58.9	112.3	0.0	0.0	55.9	0.000	0.000	0.564
19870112	0.559	0.450	0.0	-21.9	0.00	0.00	58.9	112.3	0.0	0.0	55.3	0.000	0.000	0.559
19870113	0.553	0.440	0.0	-18.2	0.00	0.00	58.9	112.3	0.0	0.0	54.7	0.000	0.000	0.553
19870114	0.547	0.430	0.0	-11.3	0.00	0.02	58.9	112.3	0.0	0.0	54.2	0.000	0.000	0.547
19870115	0.542	0.410	0.0	-16.4	0.00	0.00	58.9	112.3	0.0	0.0	53.7	0.000	0.000	0.542
19870116	0.537	0.400	0.0	-15.5	0.00	0.00	58.9	112.3	0.0	0.0	53.1	0.000	0.000	0.537
19870117	0.531	0.380	0.0	-14.5	0.00	0.00	58.9	112.3	0.0	0.0	52.6	0.000	0.000	0.531
19870118	0.526	0.350	0.0	-7.6	0.00	0.04	58.9	112.3	0.0	0.0	52.1	0.000	0.000	0.526
19870119	0.521	0.390	0.0	-7.0	0.00	0.04	58.9	112.3	0.0	0.0	51.5	0.000	0.000	0.521
19870120	0.515	0.370	2.9	-5.7	0.00	0.06	61.8	112.3	0.0	0.0	51.0	0.000	0.000	0.515
19870121	0.510	0.350	0.0	-7.1	0.00	0.05	61.8	112.3	0.0	0.0	50.5	0.000	0.000	0.510
19870122	0.505	0.340	0.0	-11.0	0.00	0.02	61.8	112.3	0.0	0.0	50.0	0.000	0.000	0.505
19870123	0.500	0.330	0.5	-11.3	0.00	0.02	62.4	112.3	0.0	0.0	49.5	0.000	0.000	0.500
19870124	0.495	0.330	0.2	-3.2	0.00	0.08	62.6	112.3	0.0	0.0	49.0	0.000	0.000	0.495
19870125	0.490	0.320	0.0	0.0	0.00	0.11	62.6	112.3	0.0	0.0	48.5	0.000	0.000	0.490
19870126	0.485	0.330	0.0	-8.5	0.00	0.05	62.6	112.3	0.0	0.0	48.0	0.000	0.000	0.485
19870127	0.480	0.320	0.6	-11.1	0.00	0.03	63.2	112.3	0.0	0.0	47.6	0.000	0.000	0.480
19870128	0.476	0.310	0.0	-19.6	0.00	0.00	63.2	112.3	0.0	0.0	47.1	0.000	0.000	0.476
19870129	0.471	0.300	0.0	-18.1	0.00	0.00	63.2	112.3	0.0	0.0	46.6	0.000	0.000	0.471
19870130	0.466	0.310	0.1	-6.2	0.00	0.08	63.3	112.3	0.0	0.0	46.1	0.000	0.000	0.466
19870131	0.461	0.280	0.0	1.6	0.00	0.15	63.3	112.3	0.0	0.0	45.7	0.000	0.000	0.461
19870201	0.457	0.280	0.0	-3.3	0.00	0.11	63.3	112.3	0.0	0.0	45.2	0.000	0.000	0.457
19870202	0.452	0.280	0.0	-3.0	0.00	0.11	63.3	112.3	0.0	0.0	44.8	0.000	0.000	0.452
19870203	0.448	0.270	0.0	-3.5	0.00	0.11	63.3	112.3	0.0	0.0	44.3	0.000	0.000	0.448
19870204	0.443	0.270	0.0	0.3	0.00	0.16	63.3	112.3	0.0	0.0	43.9	0.000	0.000	0.443
19870205	1.014	0.240	1.3	2.4	0.00	0.18	57.0	113.2	6.7	5.1	44.4	0.000	0.565	0.449
19870206	1.878	0.300	4.7	2.0	0.00	0.18	50.4	114.3	10.2	12.8	45.0	0.000	1.424	0.454
19870207	1.641	0.310	0.0	-4.5	0.00	0.11	50.4	114.3	0.0	10.6	45.5	0.000	1.181	0.460
19870208	1.428	0.300	0.0	-7.5	0.00	0.08	50.4	114.3	0.0	8.7	46.1	0.000	0.963	0.465
19870209	1.237	0.280	0.0	-9.3	0.00	0.06	50.4	114.3	0.0	6.9	46.6	0.000	0.767	0.471
19870210	1.066	0.260	9.3	-10.9	0.00	0.04	59.7	114.3	0.0	5.3	47.1	0.000	0.590	0.476
19870211	0.912	0.250	4.5	-1.6	0.00	0.16	64.3	114.3	0.0	3.9	47.6	0.000	0.431	0.481
19870212	0.881	0.240	6.9	0.2	0.00	0.19	70.0	114.4	1.1	3.6	48.1	0.000	0.395	0.486
19870213	0.746	0.240	5.9	-0.3	0.00	0.19	76.0	114.4	0.0	2.3	48.6	0.000	0.255	0.491
19870214	0.626	0.220	0.0	-0.5	0.00	0.19	76.0	114.4	0.0	1.2	49.2	0.000	0.130	0.496
19870215	0.518	0.210	0.0	-5.5	0.00	0.12	76.0	114.4	0.0	0.1	49.7	0.000	0.017	0.502
19870216	0.498	0.210	0.0	-11.1	0.00	0.04	76.0	114.4	0.0	0.0	49.3	0.000	0.000	0.498
19870217	0.493	0.210	0.0	-5.4	0.00	0.14	76.0	114.4	0.0	0.0	48.8	0.000	0.000	0.493
19870218	0.488	0.200	0.3	-9.3	0.00	0.08	76.3	114.4	0.0	0.0	48.3	0.000	0.000	0.488
19870219	0.483	0.190	0.0	-10.5	0.00	0.06	76.3	114.4	0.0	0.0	47.8	0.000	0.000	0.483
19870220	0.478	0.190	0.0	-4.9	0.00	0.17	76.3	114.4	0.0	0.0	47.4	0.000	0.000	0.478
19870221	0.474	0.190	0.0	-2.2	0.00	0.23	76.3	114.4	0.0	0.0	46.9	0.000	0.000	0.474
19870222	0.469	0.190	0.1	-3.8	0.00	0.21	76.3	114.4	0.0	0.0	46.4	0.000	0.000	0.469
19870223	0.464	0.180	0.0	-7.8	0.00	0.12	76.3	114.4	0.0	0.0	46.0	0.000	0.000	0.464
19870224	0.460	0.180	0.0	-6.5	0.00	0.16	76.3	114.4	0.0	0.0	45.5	0.000	0.000	0.460
19870225	0.455	0.180	0.0	-11.6	0.00	0.03	76.3	114.4	0.0	0.0	45.0	0.000	0.000	0.455
19870226	0.450	0.180	0.0	-10.7	0.00	0.05	76.3	114.4	0.0	0.0	44.6	0.000	0.000	0.450
19870227	0.446	0.170	0.0	-5.9	0.00	0.19	76.3	114.4	0.0	0.0	44.1	0.000	0.000	0.446
19870228	0.441	0.170	0.0	-11.4	0.00	0.03	76.3	114.4	0.0	0.0	43.7	0.000	0.000	0.441
19870301	0.437	0.170	0.0	-14.9	0.00	0.00	76.3	114.4	0.0	0.0	43.3	0.000	0.000	0.437
19870302	0.433	0.170	0.0	-16.1	0.00	0.00	76.3	114.4	0.0	0.0	42.8	0.000	0.000	0.433
19870303	0.428	0.170	0.0	-12.8	0.00	0.00	76.3	114.4	0.0	0.0	42.4	0.000	0.000	0.428
19870304	0.424	0.150	0.1	-13.8	0.00	0.00	76.4	114.4	0.0	0.0	42.0	0.000	0.000	0.424
19870305	0.420	0.150	0.0	-16.0	0.00	0.00	76.4	114.4	0.0	0.0	41.6	0.000	0.000	0.420
19870306	0.416	0.150	0.0	-9.2	0.00	0.09	76.4	114.4	0.0	0.0	41.1	0.000	0.000	0.416
19870307	0.411	0.150	0.0	-10.4	0.00	0.05	76.4	114.4	0.0	0.0	40.7	0.000	0.000	0.411
19870308	0.407	0.150	0.0	-8.4	0.00	0.12	76.4	114.4	0.0	0.0	40.3	0.000	0.000	0.407
19870309	0.403	0.150	0.0	-7.6	0.00	0.15	76.4	114.4	0.0	0.0	39.9	0.000	0.000	0.403
19870310	0.399	0.150	0.0	-8.6	0.00	0.11	76.4	114.4	0.0	0.0	39.5	0.000	0.000	0.399
19870311	0.395	0.150	0.0	-7.5	0.00	0.15	76.4	114.4	0.0	0.0	39.1	0.000	0.000	0.395
19870312	0.391	0.150	0.0	-8.2	0.00	0.12	76.4	114.4	0.0	0.0	38.7	0.000	0.000	0.391
19870313	0.387	0.150	0.0	-7.7	0.00	0.14	76.4	114.4	0.0	0.0	38.3	0.000	0.000	0.387
19870314	0.383	0.150	0.0	-7.9	0.00	0.13	76.4	114.4	0.0	0.0	38.0	0.000	0.000	0.383
19870315	0.380	0.150	0.0	-5.8	0.00	0.22	76.4	114.4	0.0	0.0	37.6	0.000	0.000	0.380
19870316	0.376	0.140	0.0	-4.4	0.00	0.28	76.4	114.4	0.0	0.0	37.2	0.000	0.000	0.376
19870317	0.372	0.140	0.0	-4.6	0.00	0.29	76.4	114.4	0.0	0.0	36.8	0.000	0.000	0.372
19870318	0.368	0.140	7.7	-0.9	0.00	0.49	84.1	114.4	0.0	0.0	36.5	0.000	0.000	0.368
19870319	0.365	0.140	1.7	-1.4	0.00	0.49	85.8	114.4	0.0	0.0	36.1	0.000	0.000	0.365
19870320	0.361	0.140	3.9	-1.1	0.00	0.53	89.7	114.4	0.0	0.0	35.7	0.000	0.000	0.361
19870321	0.357	0.140	0.2	-1.6	0.00	0.52	89.9	114.4	0.0	0.0	35.4	0.000	0.000	0.357
19870322	0.354	0.140	1.0	-0.5	0.00	0.61	90.9	114.4	0.0	0.0	35.0	0.000	0.000	0.354
19870323	0.350	0.140	0.0	-0.4	0.00	0.63	90.9	114.4	0.0	0.0	34.7	0.000	0.000	0.350
19870324	0.347	0.140	0.0	0.0	0.00	0.68	90.9	114.4	0.0	0.0	34.3	0.000	0.000	0.347
19870325	0.343	0.140	0.1	-0.3	0.00	0.68	91.0	114.4	0.0	0.0	34.0	0.000	0.000	0.343
19870326	0.340	0.140	6.8	-1.4	0.00	0.61	97.8	114.4	0.0	0.0	33.7	0.000	0.000	0.340
19870327	0.831	0.180	7.3	2.7	0.00	0.96	98.7	115.0	5.8	4.4	34.3	0.000	0.484	0.347
19870328	2.092	0.450	2.6	3.8	0.00	1.08	86.1	116.1	14.0	15.6	35.0	0.000	1.739	0.353
19870329	2.685	0.630	0.2	2.7	0.00	1.01	77.1	116.7	8.6	20.9	35.6	0.000	2.326	0.360
19870330	3.538	0.840	0.0	3.4	0.00	1.10	66.0	117.2	10.6	27.3	36.2	0.123	3.049	0.366
19870331	4.736	0.960	0.0	2.4	0.00	1.03	58.1	117.6	7.6	29.5	36.9	0.974	3.390	0.372
19870401	3.941	1.140	0.0	1.0	0.00	0.91	54.9	117.7	3.1	28.0	37.5	0.402	3.161	0.379
19870402	4.019	1.010	0.0	1.5	0.00	0.98	49.9	117.9	4.8	28.2	38.1	0.453	3.181	0.385
19870403	5.005	1.020	0.0	2.3	0.00	1.08	42.3	118.1	7.4	30.0	38.7	1.153	3.461	0.391
19870404	6.490	1.280	0.0	3.1	0.00	1.18	32.1	118.4	9.8	32.7	39.3	2.209	3.884	0.397
19870405	6.683	1.440	0.0	2.4	0.00	1.12	24.3	118.6	7.6	33.1	39.9	2.343	3.937	0.403
19870406	6.932	1.490	0.0	2.5	0.00	1.15	16.2	118.8	8.0	33.5	40.5	2.516	4.007	0.409
19870407	8.307	1.560	0.0	3.5	0.00	1.29	4.5	119.0	11.4	36.1	41.1	3.494	4.398	0.415
19870408	5.394	1.490	0.0	0.2	0.00	0.89	3.9	119.0	0.6	30.7	41.7	1.409	3.564	0.421
19870409	3.393	1.350	0.0	-1.7	0.00	0.67	3.9	119.0	0.0	26.7	42.2	0.000	2.966	0.427
19870410	3.002	1.380	0.0	-0.1	0.00	0.87	3.9	119.0	0.0	23.1	42.8	0.000	2.570	0.432
19870411	3.148	1.470	1.8	1.1	0.00	1.03	0.7	119.1	5.0	24.4	43.4	0.000	2.710	0.438
19870412	2.852	1.490	0.0	2.6	0.00	1.24	0.0	119.1	0.7	21.7	43.9	0.000	2.408	0.444
19870413	2.517	1.660	0.0	3.1	1.31	1.32	0.0	117.8	0.0	18.6	44.5	0.000	2.067	0.449
19870414	2.215	1.750	0.0	4.5	1.51	1.54	0.0	116.3	0.0	15.8	45.0	0.000	1.761	0.455
19870415	1.945	1.880	0.0	4.2	1.45	1.50	0.0	114.8	0.0	13.4	45.6	0.000	1.485	0.460
19870416	1.706	2.040	0.1	6.9	1.84	1.92	0.0	113.0	0.0	11.2	46.1	0.000	1.241	0.466
19870417	1.488	2.080	0.0	5.2	1.59	1.69	0.0	111.4	0.0	9.2	46.6	0.000	1.017	0.471
19870418	1.291	1.990	0.0	3.8	1.37	1.47	0.0	110.0	0.0	7.3	47.1	0.000	0.815	0.476
19870419	1.223	1.950	1.3	3.6	1.33	1.45	0.0	108.9	1.1	6.7	47.7	0.000	0.741	0.481
19870420	1.276	1.970	2.7	1.3	0.97	1.06	0.0	108.4	2.2	7.1	48.2	0.000	0.789	0.487
19870421	1.102	1.990	0.0	1.5	0.98	1.09	0.0	107.4	0.0	5.5	48.7	0.000	0.610	0.492
19870422	0.946	1.980	0.0	3.8	1.35	1.50	0.0	106.1	0.0	4.0	49.2	0.000	0.449	0.497
19870423	0.806	2.010	0.0	9.2	2.21	2.50	0.0	103.9	0.0	2.7	49.7	0.000	0.304	0.502
19870424	0.719	2.040	0.5	9.1	2.17	2.50	0.0	101.8	0.4	1.9	50.2	0.000	0.212	0.507
19870425	0.613	2.020	0.1	7.3	1.84	2.17	0.0	100.0	0.1	0.9	50.7	0.000	0.101	0.512
19870426	0.516	1.970	0.0	3.2	1.14	1.37	0.0	98.9	0.0	0.0	51.1	0.000	0.000	0.516
19870427	0.511	1.910	0.0	5.6	1.51	1.84	0.0	97.4	0.0	0.0	50.5	0.000	0.000	0.511
19870428	0.505	1.890	0.0	12.1	2.60	3.21	0.0	94.8	0.0	0.0	50.0	0.000	0.000	0.505
19870429	0.500	1.870	0.0	14.4	2.95	3.74	0.0	91.8	0.0	0.0	49.5	0.000	0.000	0.500
19870430	0.495	1.870	0.0	14.7	2.93	3.83	0.0	88.9	0.0	0.0	49.0	0.000	0.000	0.495
19870501	0.566	1.820	3.0	14.7	2.89	3.88	0.0	87.3	1.7	0.6	49.5	0.000	0.066	0.500
19870502	0.518	1.810	1.0	12.1	2.41	3.30	0.0	85.4	0.5	0.1	50.0	0.000	0.013	0.505
19870503	0.502	1.760	0.0	8.1	1.70	2.39	0.0	83.7	0.0	0.0	49.7	0.000	0.000	0.502
19870504	0.497	1.720	0.0	4.6	1.06	1.53	0.0	82.6	0.0	0.0	49.2	0.000	0.000	0.497
19870505	0.492	1.660	0.0	6.5	1.37	1.98	0.0	81.3	0.0	0.0	48.7	0.000	0.000	0.492
19870506	0.491	1.560	1.1	8.7	1.70	2.50	0.0	80.1	0.5	0.0	48.7	0.000	0.000	0.491
19870507	0.487	1.550	0.0	7.9	1.53	2.29	0.0	78.6	0.0	0.0	48.2	0.000	0.000	0.487
19870508	0.482	1.490	0.0	8.0	1.51	2.31	0.0	77.1	0.0	0.0	47.7	0.000	0.000	0.482
19870509	1.178	1.440	17.1	9.5	1.83	2.68	0.0	84.5	7.9	6.2	48.2	0.000	0.691	0.487
19870510	1.102	1.510	1.8	6.2	1.26	1.79	0.0	84.1	0.9	5.5	48.7	0.000	0.610	0.492
19870511	1.048	1.470	2.1	5.0	1.01	1.43	0.0	84.1	1.0	5.0	49.2	0.000	0.551	0.497
19870512	1.263	1.420	7.2	3.8	0.75	1.05	0.0	86.9	3.7	6.9	49.7	0.000	0.761	0.502
19870513	1.331	1.490	4.5	6.6	1.32	1.80	0.0	87.6	2.4	7.4	50.2	0.000	0.824	0.507
19870514	1.161	1.460	0.1	7.2	1.42	1.94	0.0	86.3	0.1	5.8	50.7	0.000	0.649	0.512
19870515	1.011	1.330	0.2	6.4	1.20	1.66	0.0	85.2	0.1	4.4	51.2	0.000	0.494	0.517
19870516	0.955	1.250	1.8	8.8	1.67	2.35	0.0	84.4	0.9	3.9	51.6	0.000	0.433	0.522
19870517	2.111	1.680	23.2	7.6	1.48	1.99	0.0	93.2	12.9	14.3	52.1	0.000	1.584	0.526
19870518	2.873	2.720	15.9	7.6	1.58	1.97	0.0	97.3	10.2	21.1	52.6	0.000	2.342	0.531
19870519	2.849	2.370	4.6	9.5	2.09	2.56	0.0	96.8	3.1	20.8	53.1	0.000	2.313	0.536
19870520	2.593	1.930	1.1	8.2	1.73	2.14	0.0	95.4	0.7	18.5	53.5	0.000	2.052	0.541
19870521	2.292	1.680	0.0	9.3	1.99	2.50	0.0	93.4	0.0	15.7	54.0	0.000	1.747	0.545
19870522	2.022	1.590	0.0	11.3	2.45	3.15	0.0	91.0	0.0	13.3	54.4	0.000	1.472	0.550
19870523	1.779	1.500	0.0	14.4	3.16	4.16	0.0	87.8	0.0	11.0	54.9	0.000	1.225	0.554
19870524	1.561	1.460	0.0	10.0	1.98	2.70	0.0	85.8	0.0	9.0	55.3	0.000	1.003	0.559
19870525	1.366	1.420	0.0	12.2	2.47	3.46	0.0	83.4	0.0	7.2	55.7	0.000	0.802	0.563
19870526	1.190	1.290	0.0	9.4	1.73	2.49	0.0	81.6	0.0	5.6	56.2	0.000	0.622	0.567
19870527	1.032	1.290	0.0	5.7	0.83	1.22	0.0	80.8	0.0	4.1	56.6	0.000	0.460	0.572
19870528	0.890	1.240	0.0	6.1	0.91	1.35	0.0	79.9	0.0	2.8	57.0	0.000	0.314	0.576
19870529	0.763	1.210	0.0	6.5	0.98	1.47	0.0	78.9	0.0	1.6	57.4	0.000	0.183	0.580
19870530	0.649	1.150	0.0	7.5	1.19	1.81	0.0	77.7	0.0	0.6	57.9	0.000	0.064	0.584
19870531	0.584	1.090	0.0	9.3	1.56	2.41	0.0	76.2	0.0	0.0	57.9	0.000	0.000	0.584
19870601	0.581	1.030	0.6	10.9	1.91	3.00	0.0	74.6	0.2	0.0	57.5	0.000	0.000	0.581
19870602	0.585	0.980	2.5	9.8	1.63	2.59	0.0	74.5	1.0	0.0	57.9	0.000	0.000	0.585
19870603	0.582	0.910	0.8	8.3	1.26	2.03	0.0	73.7	0.3	0.0	57.6	0.000	0.000	0.582
19870604	0.579	0.840	0.9	11.1	1.87	3.03	0.0	72.4	0.4	0.0	57.4	0.000	0.000	0.579
19870605	0.574	0.830	0.1	13.7	2.41	4.00	0.0	70.0	0.0	0.0	56.8	0.000	0.000	0.574
19870606	0.571	0.770	0.8	14.6	2.55	4.36	0.0	68.0	0.3	0.0	56.5	0.000	0.000	0.571
19870607	0.570	0.720	1.5	13.3	2.19	3.85	0.0	66.8	0.5	0.0	56.4	0.000	0.000	0.570
19870608	0.580	0.680	3.3	12.5	2.01	3.56	0.0	67.1	1.1	0.1	56.9	0.000	0.006	0.574
19870609	0.570	0.620	0.3	11.9	1.84	3.30	0.0	65.4	0.1	0.0	56.4	0.000	0.000	0.570
19870610	0.564	0.580	0.0	12.0	1.81	3.33	0.0	63.6	0.0	0.0	55.9	0.000	0.000	0.564
19870611	0.560	0.570	0.3	12.2	1.82	3.42	0.0	62.0	0.1	0.0	55.4	0.000	0.000	0.560
19870612	0.579	0.510	4.2	10.3	1.39	2.63	0.0	63.6	1.2	0.1	55.8	0.000	0.015	0.564
19870613	0.560	0.500	0.0	9.4	1.20	2.27	0.0	62.4	0.0	0.0	55.4	0.000	0.000	0.560
19870614	0.736	0.490	9.2	9.7	1.28	2.35	0.0	67.6	2.7	1.5	55.8	0.000	0.172	0.564
19870615	0.703	0.500	2.5	8.8	1.12	1.97	0.0	68.1	0.8	1.2	56.3	0.000	0.135	0.568
19870616	0.771	0.500	5.3	9.4	1.27	2.18	0.0	70.4	1.8	1.8	56.7	0.000	0.199	0.573
19870617	0.976	0.510	8.7	9.4	1.31	2.15	0.0	74.5	3.2	3.6	57.1	0.000	0.399	0.577
19870618	0.922	0.560	2.1	11.3	1.82	2.90	0.0	74.0	0.8	3.1	57.5	0.000	0.341	0.581
19870619	0.860	0.510	1.8	9.6	1.33	2.14	0.0	73.8	0.7	2.5	58.0	0.000	0.274	0.585
19870620	0.778	0.500	1.1	11.5	1.76	2.86	0.0	72.7	0.4	1.7	58.4	0.000	0.189	0.590
19870621	0.663	0.470	0.0	13.9	2.30	3.80	0.0	70.4	0.0	0.6	58.8	0.000	0.070	0.594
19870622	0.595	0.460	0.2	16.0	2.71	4.61	0.0	67.8	0.1	0.0	58.9	0.000	0.000	0.595
19870623	0.596	0.440	2.2	13.8	2.09	3.67	0.0	67.2	0.7	0.0	59.0	0.000	0.000	0.596
19870624	0.596	0.410	1.9	12.8	1.81	3.20	0.0	66.6	0.6	0.0	59.0	0.000	0.000	0.596
19870625	0.788	0.440	8.7	12.5	1.76	3.04	0.0	70.7	2.9	1.7	59.4	0.000	0.188	0.600
19870626	0.673	0.450	0.0	12.8	1.83	3.10	0.0	68.8	0.0	0.6	59.8	0.000	0.069	0.604
19870627	0.604	0.430	0.0	13.6	1.93	3.36	0.0	66.9	0.0	0.0	59.8	0.000	0.000	0.604
19870628	0.598	0.400	0.0	14.6	2.08	3.73	0.0	64.8	0.0	0.0	59.2	0.000	0.000	0.598
19870629	0.592	0.390	0.0	14.9	2.04	3.78	0.0	62.8	0.0	0.0	58.6	0.000	0.000	0.592
19870630	0.736	0.400	8.1	13.6	1.76	3.21	0.0	66.7	2.4	1.3	59.0	0.000	0.140	0.596
19870701	0.626	0.400	0.0	15.2	2.12	3.81	0.0	64.6	0.0	0.2	59.4	0.000	0.026	0.600
19870702	0.601	0.380	1.7	14.8	1.96	3.60	0.0	63.8	0.5	0.0	59.5	0.000	0.000	0.601
19870703	0.596	0.340	0.3	15.1	1.94	3.65	0.0	62.1	0.1	0.0	59.0	0.000	0.000	0.596
19870704	0.590	0.370	0.2	15.3	1.91	3.70	0.0	60.3	0.0	0.0	58.5	0.000	0.000	0.590
19870705	0.585	0.340	0.0	16.2	2.00	3.99	0.0	58.3	0.0	0.0	57.9	0.000	0.000	0.585
19870706	0.579	0.330	0.0	19.5	2.51	5.18	0.0	55.8	0.0	0.0	57.3	0.000	0.000	0.579
19870707	0.573	0.330	0.0	18.5	2.21	4.76	0.0	53.5	0.0	0.0	56.7	0.000	0.000	0.573
19870708	0.982	0.330	19.7	15.5	1.81	3.57	0.0	66.3	5.0	3.6	57.1	0.000	0.405	0.577
19870709	0.969	0.330	3.9	14.4	1.74	3.08	0.0	67.3	1.2	3.5	57.6	0.000	0.388	0.581
19870710	0.835	0.320	0.0	14.2	1.67	2.97	0.0	65.6	0.0	2.2	58.0	0.000	0.249	0.586
19870711	0.714	0.320	0.0	12.8	1.32	2.41	0.0	64.3	0.0	1.1	58.4	0.000	0.124	0.590
19870712	0.618	0.310	0.4	14.5	1.61	2.99	0.0	63.0	0.1	0.2	58.8	0.000	0.024	0.594
19870713	0.590	0.310	0.0	14.6	1.57	2.99	0.0	61.4	0.0	0.0	58.4	0.000	0.000	0.590
19870714	0.584	0.300	0.0	14.4	1.47	2.87	0.0	60.0	0.0	0.0	57.8	0.000	0.000	0.584
19870715	0.578	0.310	0.0	15.6	1.63	3.26	0.0	58.3	0.0	0.0	57.3	0.000	0.000	0.578
19870716	0.573	0.300	0.0	15.3	1.51	3.10	0.0	56.8	0.0	0.0	56.7	0.000	0.000	0.573
